AÑO;MES;SECTOR;PAIS;FOB (MILES USD);TONELADAS
2017;1;ACUACULTURA;ALBANIA;384.6198;65.78
2017;1;ACUACULTURA;ALEMANIA;2081.33714;203.3293
2017;1;ACUACULTURA;ARABIA SAUDITA;498.39136;40.6728
2017;1;ACUACULTURA;ARGENTINA;42.3284;4
2017;1;ACUACULTURA;BÉLGICA;1718.90932;190.0052
2017;1;ACUACULTURA;CANADÁ;642.1204;83.63532
2017;1;ACUACULTURA;CHILE;850.71788;103.37015
2017;1;ACUACULTURA;CHINA;6607.93897;921.0992
2017;1;ACUACULTURA;CHIPRE;59.529;8.94
2017;1;ACUACULTURA;COLOMBIA;2811.78743;402.92058
2017;1;ACUACULTURA;COREA DEL SUR;3419.86933;443.496
2017;1;ACUACULTURA;COSTA RICA;116.49441;17.088
2017;1;ACUACULTURA;ESPAÑA;12355.19296;1878.2678
2017;1;ACUACULTURA;ESTADOS UNIDOS;39805.63305;5359.272197
2017;1;ACUACULTURA;FRANCIA;17364.90926;2630.54374
2017;1;ACUACULTURA;GRECIA;1445.85819;217.7756
2017;1;ACUACULTURA;GUATEMALA;589.71016;69.45683
2017;1;ACUACULTURA;HONG KONG;144.812;25.9
2017;1;ACUACULTURA;ITALIA;12332.85372;1730.57497
2017;1;ACUACULTURA;JAPÓN;430.85959;40.7192
2017;1;ACUACULTURA;LÍBANO;136.8288;20.16
2017;1;ACUACULTURA;MARRUECOS;94.88156;23.5
2017;1;ACUACULTURA;NAMIBIA;282.744;44.352
2017;1;ACUACULTURA;PAÍSES BAJOS;1976.75562;163.5316
2017;1;ACUACULTURA;PANAMÁ;1.34462;0.10896
2017;1;ACUACULTURA;PERÚ;727.1923;11.6234
2017;1;ACUACULTURA;POLONIA;170.382;24
2017;1;ACUACULTURA;PORTUGAL;414.5532;55.44
2017;1;ACUACULTURA;REINO UNIDO;1726.77842;205.0644
2017;1;ACUACULTURA;RUSIA;2474.78969;350.2
2017;1;ACUACULTURA;SUDÁFRICA;204.3048;43.296
2017;1;ACUACULTURA;URUGUAY;140.8822;20.2
2017;1;ACUACULTURA;VIETNAM;95635.64004;15076.85469
2017;1;AGROINDUSTRIA;ALEMANIA;897.31633;653.651695
2017;1;AGROINDUSTRIA;ARABIA SAUDITA;195.3647;28.5
2017;1;AGROINDUSTRIA;ARGENTINA;170.43216;61.96
2017;1;AGROINDUSTRIA;AUSTRALIA;96.24;9.99
2017;1;AGROINDUSTRIA;BÉLGICA;370.31841;318.1776
2017;1;AGROINDUSTRIA;BOLIVIA;114.80434;72.61
2017;1;AGROINDUSTRIA;BRASIL;355.03602;117.553
2017;1;AGROINDUSTRIA;CANADÁ;250.54598;173.36091
2017;1;AGROINDUSTRIA;CHILE;1223.84411;868.958
2017;1;AGROINDUSTRIA;COLOMBIA;24875.76568;27501.67187
2017;1;AGROINDUSTRIA;CUBA;188.4448;146.88
2017;1;AGROINDUSTRIA;DINAMARCA;29.1067;19.9
2017;1;AGROINDUSTRIA;EMIRATOS ARABES UNIDOS;31.42435;20.94108
2017;1;AGROINDUSTRIA;ESPAÑA;263.39121;220.9298
2017;1;AGROINDUSTRIA;ESTADOS UNIDOS;5885.50816;4207.53651
2017;1;AGROINDUSTRIA;FINLANDIA;50.23932;41.842
2017;1;AGROINDUSTRIA;FRANCIA;240.54336;52.54484
2017;1;AGROINDUSTRIA;GUATEMALA;42.334;40.32
2017;1;AGROINDUSTRIA;ISRAEL;43.2;20
2017;1;AGROINDUSTRIA;ITALIA;105.06055;88.297
2017;1;AGROINDUSTRIA;JAPÓN;3896.50864;2268.447
2017;1;AGROINDUSTRIA;MADAGASCAR;87;30
2017;1;AGROINDUSTRIA;MALASIA;26.385;24.3735
2017;1;AGROINDUSTRIA;MÉXICO;1305.82184;1595.1746
2017;1;AGROINDUSTRIA;NORUEGA;24.5136;21.376
2017;1;AGROINDUSTRIA;NUEVA ZELANDIA;49.8432;42.24
2017;1;AGROINDUSTRIA;PAÍSES BAJOS;1708.86754;2064.43059
2017;1;AGROINDUSTRIA;PANAMÁ;32.2338;31.081
2017;1;AGROINDUSTRIA;PERÚ;478.50078;293.13411
2017;1;AGROINDUSTRIA;PUERTO RICO;90.4105;102.22015
2017;1;AGROINDUSTRIA;REINO UNIDO;388.29719;265.2128
2017;1;AGROINDUSTRIA;RUSIA;46.7208;45.36
2017;1;AGROINDUSTRIA;SUECIA;167.1263;134.886
2017;1;AGROINDUSTRIA;TAIWÁN;36;20
2017;1;AGROINDUSTRIA;URUGUAY;130.74972;17.49493
2017;1;ALIMENTOS PROCESADOS;ALEMANIA;88.23757;81.754473
2017;1;ALIMENTOS PROCESADOS;ARABIA SAUDITA;1643.1125;1095.464
2017;1;ALIMENTOS PROCESADOS;ARGENTINA;585.99818;440.02692
2017;1;ALIMENTOS PROCESADOS;AUSTRALIA;257.806;174.94
2017;1;ALIMENTOS PROCESADOS;BAHAMAS;36.2;23.948
2017;1;ALIMENTOS PROCESADOS;BARBADOS;8.6715;1.9299
2017;1;ALIMENTOS PROCESADOS;BÉLGICA;310.543607;391.489
2017;1;ALIMENTOS PROCESADOS;BOLIVIA;110.82308;37.41688
2017;1;ALIMENTOS PROCESADOS;BRASIL;422.25159;90.99726
2017;1;ALIMENTOS PROCESADOS;CABO VERDE;33.669;18.576
2017;1;ALIMENTOS PROCESADOS;CANADÁ;534.1719;238.11087
2017;1;ALIMENTOS PROCESADOS;CHILE;1335.91639;1163.59081
2017;1;ALIMENTOS PROCESADOS;CHINA;112.20913;181.813
2017;1;ALIMENTOS PROCESADOS;COLOMBIA;1539.78015;1463.10462
2017;1;ALIMENTOS PROCESADOS;COREA DEL SUR;45.5952;50.24
2017;1;ALIMENTOS PROCESADOS;COSTA RICA;13.73715;4.005
2017;1;ALIMENTOS PROCESADOS;CUBA;8.98318;0.207
2017;1;ALIMENTOS PROCESADOS;EL SALVADOR;50.09854;20.4504
2017;1;ALIMENTOS PROCESADOS;EMIRATOS ARABES UNIDOS;90.46895;33.56532
2017;1;ALIMENTOS PROCESADOS;ESPAÑA;685.050543;549.9575
2017;1;ALIMENTOS PROCESADOS;ESTADOS UNIDOS;6554.358342;3990.83166
2017;1;ALIMENTOS PROCESADOS;FRANCIA;1428.360152;665.8074
2017;1;ALIMENTOS PROCESADOS;GABÓN;30.71042;4.704
2017;1;ALIMENTOS PROCESADOS;GRECIA;8;20
2017;1;ALIMENTOS PROCESADOS;HONDURAS;117.58;100
2017;1;ALIMENTOS PROCESADOS;IRÁN;65.000004;108.015
2017;1;ALIMENTOS PROCESADOS;ISRAEL;421.58622;268.9534
2017;1;ALIMENTOS PROCESADOS;ITALIA;131.74528;52.399
2017;1;ALIMENTOS PROCESADOS;JAMAICA;78.8469;28.42552
2017;1;ALIMENTOS PROCESADOS;JAPÓN;344.57216;392.0945
2017;1;ALIMENTOS PROCESADOS;LÍBANO;69.1899;57.136
2017;1;ALIMENTOS PROCESADOS;LIBIA;32;80
2017;1;ALIMENTOS PROCESADOS;LITUANIA;18.735;40
2017;1;ALIMENTOS PROCESADOS;MÉXICO;571.76351;141.48546
2017;1;ALIMENTOS PROCESADOS;NICARAGUA;110.35854;60.11085
2017;1;ALIMENTOS PROCESADOS;NORUEGA;22.32;24
2017;1;ALIMENTOS PROCESADOS;NUEVA ZELANDIA;41.6;79
2017;1;ALIMENTOS PROCESADOS;PAÍSES BAJOS;3998.390516;3213.3893
2017;1;ALIMENTOS PROCESADOS;PANAMÁ;156.41948;126.004
2017;1;ALIMENTOS PROCESADOS;PERÚ;3094.04029;3132.8298
2017;1;ALIMENTOS PROCESADOS;POLONIA;8;20
2017;1;ALIMENTOS PROCESADOS;PUERTO RICO;972.70774;607.920502
2017;1;ALIMENTOS PROCESADOS;QATAR;28.35;9.6
2017;1;ALIMENTOS PROCESADOS;REINO UNIDO;600.54187;206.15919
2017;1;ALIMENTOS PROCESADOS;REPÚBLICA DOMINICANA;118.42;50
2017;1;ALIMENTOS PROCESADOS;RUSIA;636.55244;1354.4
2017;1;ALIMENTOS PROCESADOS;SUDÁFRICA;92.3718;91.681
2017;1;ALIMENTOS PROCESADOS;TANZANÍA, REPÚBLICA UNIDA DE;42.525;8.82
2017;1;ALIMENTOS PROCESADOS;TRINIDAD Y TOBAGO;136.7979;93.945
2017;1;ALIMENTOS PROCESADOS;TURQUÍA;29;60
2017;1;ALIMENTOS PROCESADOS;UCRANIA;89.53;180
2017;1;ALIMENTOS PROCESADOS;URUGUAY;12.92448;1.264
2017;1;ALIMENTOS PROCESADOS;VENEZUELA;31.13132;37.8
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;ALEMANIA;258.25298;1.25076
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;ANTIGUA Y BARBUDA;0.17144;0.077784
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;ANTILLAS HOLANDESAS;1.275;0.26449
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;ARUBA;1.65275;0.296684
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;AUSTRALIA;5.18646;0.01824
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;BAHAMAS;1.1694;0.32042
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;BÉLGICA;14.9894;0.073
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;BOLIVIA;8.65096;0.089
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;BRASIL;14.6456;0.0675
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;BULGARIA;0.17;0.00053
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;CAIMÁN, ISLAS;0.6503;0.11219
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;CANADÁ;1.15;0.04235
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;CHILE;34.3782;18.373705
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;COLOMBIA;10.91032;2.7034
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;COREA DEL SUR;58.186;3.314512
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;COSTA RICA;4.3586;0.5186
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;CURAZAO, ISLA;2.568;0.09653
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;ESLOVAQUIA;75.2858;0.41
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;ESPAÑA;103.45734;0.703046
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;ESTADOS UNIDOS;279.34172;8.65152
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;FINLANDIA;8.924036;0.033665
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;FRANCIA;54.31842;0.25004
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;HONDURAS;0.303;0.118
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;HONG KONG;20.0029;0.232
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;INDIA;90.94902;9.88534
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;ITALIA;511.4087;19.60447
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;JAPÓN;197.50274;1.49216
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;LUXEMBURGO;1.278;0.00525
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;MARTINICA;0.5312;0.06314
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;MÉXICO;54.84362;0.57744
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;NUEVA ZELANDIA;0.081;0.00027
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;PAÍSES BAJOS;19.23365;0.4496
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;PANAMÁ;51.56735;3.02168
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;PERÚ;40.14127;0.93032
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;REINO UNIDO;70.48838;0.49605
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;REPÚBLICA DOMINICANA;5.218;0.0504
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;SANTA LUCÍA;0.258;0.6
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;SINGAPUR;3.28;0.235
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;SRI LANKA;17.012;0.106
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;TAILANDIA;2.506;0.01188
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;TAIWÁN;18.295;0.06078
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;TRINIDAD Y TOBAGO;0.113;0.05728
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;TURQUÍA;267.35;29.5
2017;1;ARTESANÍAS, SOMBREROS Y BOTONES DE TAGUA;URUGUAY;7.813;0.02703
2017;1;AUTOMOTRIZ;ALEMANIA;16.76526;2.05335
2017;1;AUTOMOTRIZ;BOLIVIA;410.0049;115.09304
2017;1;AUTOMOTRIZ;BRASIL;0.26282;0.03267
2017;1;AUTOMOTRIZ;CHILE;500.28777;175.05824
2017;1;AUTOMOTRIZ;COLOMBIA;1544.22793;421.31841
2017;1;AUTOMOTRIZ;COSTA RICA;11.42248;0.73251
2017;1;AUTOMOTRIZ;ESTADOS UNIDOS;478.89723;113.941666
2017;1;AUTOMOTRIZ;PERÚ;104.22007;31.39482
2017;1;AUTOMOTRIZ;REPÚBLICA DOMINICANA;334.455;158.527
2017;1;AUTOMOTRIZ;VENEZUELA;183.93048;32.42946
2017;1;BANANO Y PLÁTANO;ALBANIA;1374.68655;3181.71749
2017;1;BANANO Y PLÁTANO;ALEMANIA;28714.7485;60214.2779
2017;1;BANANO Y PLÁTANO;ARABIA SAUDITA;8147.8544;17617.27603
2017;1;BANANO Y PLÁTANO;ARGENTINA;12410.25988;28225.16979
2017;1;BANANO Y PLÁTANO;AZERBAIYÁN;245.58;585
2017;1;BANANO Y PLÁTANO;BAHREIN;18.984;39.37178
2017;1;BANANO Y PLÁTANO;BÉLGICA;9660.86444;19642.98804
2017;1;BANANO Y PLÁTANO;BRASIL;9.492;23.4
2017;1;BANANO Y PLÁTANO;BULGARIA;907.4164;2275.79796
2017;1;BANANO Y PLÁTANO;CANADÁ;48.84;69.6576
2017;1;BANANO Y PLÁTANO;CHILE;5078.07609;17522.86848
2017;1;BANANO Y PLÁTANO;CHINA;11727.2083;25078.07186
2017;1;BANANO Y PLÁTANO;CHIPRE;64.692;143.7696
2017;1;BANANO Y PLÁTANO;COLOMBIA;179.231;1563.56
2017;1;BANANO Y PLÁTANO;COREA DEL SUR;2974.09646;6344.3213
2017;1;BANANO Y PLÁTANO;CROACIA;1846.13889;4080.71598
2017;1;BANANO Y PLÁTANO;EMIRATOS ARABES UNIDOS;2533.19303;5377.08464
2017;1;BANANO Y PLÁTANO;ESLOVENIA;6338.58654;15316.29821
2017;1;BANANO Y PLÁTANO;ESPAÑA;342.9963;671.18799
2017;1;BANANO Y PLÁTANO;ESTADOS UNIDOS;47938.83045;93539.26404
2017;1;BANANO Y PLÁTANO;FINLANDIA;320.6304;752.20972
2017;1;BANANO Y PLÁTANO;FRANCIA;1084.13937;2223.28923
2017;1;BANANO Y PLÁTANO;GEORGIA;1735.69651;3952.28444
2017;1;BANANO Y PLÁTANO;GRECIA;5929.18866;13325.20663
2017;1;BANANO Y PLÁTANO;HONG KONG;668.232;1434.376
2017;1;BANANO Y PLÁTANO;IRAK;6202.47762;14467.75472
2017;1;BANANO Y PLÁTANO;IRÁN;8503.24232;18685.51642
2017;1;BANANO Y PLÁTANO;ITALIA;23077.32225;51431.46856
2017;1;BANANO Y PLÁTANO;JAPÓN;6509.25998;13404.73377
2017;1;BANANO Y PLÁTANO;JORDANIA;457.74005;1037.32367
2017;1;BANANO Y PLÁTANO;KAZAKHSTÁN;253.80288;562.71668
2017;1;BANANO Y PLÁTANO;KIRGUISTÁN;35.15904;77.72752
2017;1;BANANO Y PLÁTANO;KUWAIT;1383.23315;3103.71923
2017;1;BANANO Y PLÁTANO;LIBIA;19.224;46.56
2017;1;BANANO Y PLÁTANO;LITUANIA;1223.70798;2796.89214
2017;1;BANANO Y PLÁTANO;MALASIA;1.62;0.1245
2017;1;BANANO Y PLÁTANO;MALTA;66.8844;142.15399
2017;1;BANANO Y PLÁTANO;MARRUECOS;242.98271;572.15991
2017;1;BANANO Y PLÁTANO;MOLDOVA, REPÚBLICA DE;67.164;163.83743
2017;1;BANANO Y PLÁTANO;MONGOLIA;7.6896;18.624
2017;1;BANANO Y PLÁTANO;MONTENEGRO;1531.04562;3590.69209
2017;1;BANANO Y PLÁTANO;NORUEGA;1370.6496;2879.43275
2017;1;BANANO Y PLÁTANO;NUEVA ZELANDIA;3233.32986;6673.78983
2017;1;BANANO Y PLÁTANO;PAÍSES BAJOS;7771.57117;15636.82554
2017;1;BANANO Y PLÁTANO;PANAMÁ;152.88687;372.25258
2017;1;BANANO Y PLÁTANO;POLONIA;2421.31126;5645.4083
2017;1;BANANO Y PLÁTANO;PORTUGAL;233.06734;560.72416
2017;1;BANANO Y PLÁTANO;QATAR;203.8515;426.68815
2017;1;BANANO Y PLÁTANO;REINO UNIDO;5933.4301;12402.64434
2017;1;BANANO Y PLÁTANO;RUMANIA;95.86398;233.961
2017;1;BANANO Y PLÁTANO;RUSIA;62777.86359;148624.7137
2017;1;BANANO Y PLÁTANO;SINGAPUR;244.5042;504.75352
2017;1;BANANO Y PLÁTANO;SUDÁFRICA;413.0516;652.218
2017;1;BANANO Y PLÁTANO;SUECIA;4128.09318;7711.3603
2017;1;BANANO Y PLÁTANO;TAYIKISTÁN;29.02336;57.17568
2017;1;BANANO Y PLÁTANO;TÚNEZ;592.35528;1382.33753
2017;1;BANANO Y PLÁTANO;TURQUÍA;10224.88794;23211.18586
2017;1;BANANO Y PLÁTANO;UCRANIA;8898.14592;20058.84372
2017;1;BANANO Y PLÁTANO;URUGUAY;1200.71074;2826.43124
2017;1;BANANO Y PLÁTANO;UZBEKISTÁN;179.6992;273.90089
2017;1;CACAO Y ELABORADOS;ALEMANIA;2675.08305;1061.985611
2017;1;CACAO Y ELABORADOS;ARGENTINA;756.80025;215
2017;1;CACAO Y ELABORADOS;AUSTRALIA;641.216;140
2017;1;CACAO Y ELABORADOS;BÉLGICA;3433.45223;1576.887
2017;1;CACAO Y ELABORADOS;BOLIVIA;80.15;17
2017;1;CACAO Y ELABORADOS;BRASIL;161.62117;6.99954
2017;1;CACAO Y ELABORADOS;CANADÁ;4054.30374;1026.099
2017;1;CACAO Y ELABORADOS;CHILE;717.83026;212.34399
2017;1;CACAO Y ELABORADOS;CHINA;1167.81428;580.478
2017;1;CACAO Y ELABORADOS;COLOMBIA;645.27465;197.70557
2017;1;CACAO Y ELABORADOS;COREA DEL SUR;1.7004;0.06754
2017;1;CACAO Y ELABORADOS;COSTA RICA;24.1816;2.1392
2017;1;CACAO Y ELABORADOS;CUBA;379.506;150
2017;1;CACAO Y ELABORADOS;EMIRATOS ARABES UNIDOS;53.5444;6.90429
2017;1;CACAO Y ELABORADOS;ESPAÑA;1293.23334;529.867
2017;1;CACAO Y ELABORADOS;ESTADOS UNIDOS;19307.17338;7999.54147
2017;1;CACAO Y ELABORADOS;ESTONIA;688.60384;325.128
2017;1;CACAO Y ELABORADOS;FINLANDIA;12.5;2
2017;1;CACAO Y ELABORADOS;FRANCIA;63.66076;25.35686
2017;1;CACAO Y ELABORADOS;GRECIA;0.43;0.13
2017;1;CACAO Y ELABORADOS;GUATEMALA;62.64;18
2017;1;CACAO Y ELABORADOS;HONG KONG;42.6757;5.68
2017;1;CACAO Y ELABORADOS;INDONESIA;5630.78343;2551.472
2017;1;CACAO Y ELABORADOS;ITALIA;695.28367;274.899
2017;1;CACAO Y ELABORADOS;JAPÓN;2578.31876;996.54074
2017;1;CACAO Y ELABORADOS;JORDANIA;0.755;0.05
2017;1;CACAO Y ELABORADOS;MALASIA;8629.39853;4132.2836
2017;1;CACAO Y ELABORADOS;MÉXICO;6218.52866;2908.377
2017;1;CACAO Y ELABORADOS;NICARAGUA;47;20
2017;1;CACAO Y ELABORADOS;NUEVA ZELANDIA;54.15;6.5
2017;1;CACAO Y ELABORADOS;PAÍSES BAJOS;9186.00699;3597.13035
2017;1;CACAO Y ELABORADOS;PANAMÁ;46.5926;27.61068
2017;1;CACAO Y ELABORADOS;PERÚ;1526.14714;330.89903
2017;1;CACAO Y ELABORADOS;REINO UNIDO;659.4696;120.33452
2017;1;CACAO Y ELABORADOS;REPÚBLICA DOMINICANA;71;20
2017;1;CACAO Y ELABORADOS;RUSIA;1.3448;0.04146
2017;1;CACAO Y ELABORADOS;SINGAPUR;76.4;20
2017;1;CACAO Y ELABORADOS;TAIWÁN;6.075;1.625
2017;1;CACAO Y ELABORADOS;URUGUAY;4.785;14.5
2017;1;CAFÉ Y ELABORADOS;ALEMANIA;3701.3547;556.31
2017;1;CAFÉ Y ELABORADOS;CHILE;52.9552;7.165
2017;1;CAFÉ Y ELABORADOS;COLOMBIA;257.78225;88.525
2017;1;CAFÉ Y ELABORADOS;ESTADOS UNIDOS;1277.93025;261.06856
2017;1;CAFÉ Y ELABORADOS;ESTONIA;145.725;16.75
2017;1;CAFÉ Y ELABORADOS;IRÁN;46.81688;6.525
2017;1;CAFÉ Y ELABORADOS;ITALIA;132.75;15.5
2017;1;CAFÉ Y ELABORADOS;JAPÓN;212.19246;31.2
2017;1;CAFÉ Y ELABORADOS;MÉXICO;397.31;67
2017;1;CAFÉ Y ELABORADOS;PERÚ;377.54;24.648
2017;1;CAFÉ Y ELABORADOS;POLONIA;280.94141;43.24
2017;1;CAFÉ Y ELABORADOS;REINO UNIDO;128.975;15.5
2017;1;CAFÉ Y ELABORADOS;RUSIA;2125.37581;318.54808
2017;1;CAFÉ Y ELABORADOS;SUDÁFRICA;64.5975;6.525
2017;1;CAFÉ Y ELABORADOS;TAIWÁN;169.0259;19.149
2017;1;CAFÉ Y ELABORADOS;TURQUÍA;125.575;15.5
2017;1;CAFÉ Y ELABORADOS;UCRANIA;607.11427;100.5
2017;1;CONFECCION Y TEXTIL;AGUAS INTERNACIONALES/NAVES INT. EN TRAN;144.400411;44.39888
2017;1;CONFECCION Y TEXTIL;ALEMANIA;14.16777;0.292
2017;1;CONFECCION Y TEXTIL;ANTILLAS HOLANDESAS;3.3075;0.32216
2017;1;CONFECCION Y TEXTIL;ARUBA;6.7983;0.857783
2017;1;CONFECCION Y TEXTIL;BAHAMAS;0.5165;0.20319
2017;1;CONFECCION Y TEXTIL;BOLIVIA;91.34547;32.54258
2017;1;CONFECCION Y TEXTIL;BRASIL;422.67624;91.9959
2017;1;CONFECCION Y TEXTIL;CAIMÁN, ISLAS;1.6608;0.19672
2017;1;CONFECCION Y TEXTIL;CANADÁ;17.98428;1.49
2017;1;CONFECCION Y TEXTIL;CHILE;305.94492;28.96776
2017;1;CONFECCION Y TEXTIL;COLOMBIA;794.52039;196.992259
2017;1;CONFECCION Y TEXTIL;COSTA RICA;3.072;0.68285
2017;1;CONFECCION Y TEXTIL;CURAZAO, ISLA;0.083;0.0152
2017;1;CONFECCION Y TEXTIL;ESPAÑA;226.993775;0.772993
2017;1;CONFECCION Y TEXTIL;ESTADOS UNIDOS;319.92167;14.0292
2017;1;CONFECCION Y TEXTIL;FRANCIA;0.4782;0.027
2017;1;CONFECCION Y TEXTIL;GUATEMALA;6.2895;1.6
2017;1;CONFECCION Y TEXTIL;HONDURAS;3.2536;0.336
2017;1;CONFECCION Y TEXTIL;ISRAEL;5.66955;0.2704
2017;1;CONFECCION Y TEXTIL;ITALIA;0.6754;0.109
2017;1;CONFECCION Y TEXTIL;JAPÓN;1.8825;0.11724
2017;1;CONFECCION Y TEXTIL;MARTINICA;0.0096;0.00862
2017;1;CONFECCION Y TEXTIL;PAÍSES BAJOS;16.983;0.28101
2017;1;CONFECCION Y TEXTIL;PANAMÁ;40.91775;7.46686
2017;1;CONFECCION Y TEXTIL;PERÚ;209.03585;28.876421
2017;1;CONFECCION Y TEXTIL;REINO UNIDO;6.474;0.243
2017;1;CONFECCION Y TEXTIL;REPÚBLICA DOMINICANA;1.802;0.32
2017;1;CONFECCION Y TEXTIL;URUGUAY;3.971;0.822
2017;1;CONFECCION Y TEXTIL;VENEZUELA;60.63755;8.1124
2017;1;CUERO Y CALZADO;AGUAS INTERNACIONALES/NAVES INT. EN TRAN;0.06513;1.2
2017;1;CUERO Y CALZADO;ALEMANIA;0.025;0.014643
2017;1;CUERO Y CALZADO;ANTILLAS HOLANDESAS;1.2425;0.16911
2017;1;CUERO Y CALZADO;ARUBA;3.4968;0.708993
2017;1;CUERO Y CALZADO;BAHAMAS;1.59435;0.87165
2017;1;CUERO Y CALZADO;CAIMÁN, ISLAS;2.40695;0.41705
2017;1;CUERO Y CALZADO;CANADÁ;3.5644;0.15
2017;1;CUERO Y CALZADO;CHILE;6.35715;1.07238
2017;1;CUERO Y CALZADO;COLOMBIA;1572.6404;442.39055
2017;1;CUERO Y CALZADO;COSTA RICA;0.425;0.05665
2017;1;CUERO Y CALZADO;CURAZAO, ISLA;0.7775;0.118
2017;1;CUERO Y CALZADO;ESPAÑA;319.030579;11.119208
2017;1;CUERO Y CALZADO;ESTADOS UNIDOS;7.28728;0.39683
2017;1;CUERO Y CALZADO;FRANCIA;0.0234;0.004
2017;1;CUERO Y CALZADO;GUATEMALA;281.51984;57.6585
2017;1;CUERO Y CALZADO;HONDURAS;1.0224;0.102
2017;1;CUERO Y CALZADO;INDIA;69.6081;52.3455
2017;1;CUERO Y CALZADO;ITALIA;99.35;42.043
2017;1;CUERO Y CALZADO;PANAMÁ;10.33542;2.29365
2017;1;CUERO Y CALZADO;PERÚ;478.64298;191.70944
2017;1;CUERO Y CALZADO;PORTUGAL;92.24148;18.771
2017;1;CUERO Y CALZADO;REPÚBLICA DOMINICANA;1.153;0.2
2017;1;CUERO Y CALZADO;SANTA LUCÍA;0.489;0.6
2017;1;CUIDADO PERSONAL Y DEL HOGAR;ARGENTINA;108.79;18.518
2017;1;CUIDADO PERSONAL Y DEL HOGAR;BOLIVIA;146.85321;51.24977
2017;1;CUIDADO PERSONAL Y DEL HOGAR;CHILE;0.84795;0.01014
2017;1;CUIDADO PERSONAL Y DEL HOGAR;COLOMBIA;894.38418;536.794915
2017;1;CUIDADO PERSONAL Y DEL HOGAR;COSTA RICA;79.6551;52.29072
2017;1;CUIDADO PERSONAL Y DEL HOGAR;ESLOVENIA;0.00796;0.0004
2017;1;CUIDADO PERSONAL Y DEL HOGAR;ESTADOS UNIDOS;56.68564;1.6327
2017;1;CUIDADO PERSONAL Y DEL HOGAR;FRANCIA;0.0705;0.025
2017;1;CUIDADO PERSONAL Y DEL HOGAR;GUATEMALA;1.93599;16.83
2017;1;CUIDADO PERSONAL Y DEL HOGAR;MÉXICO;13.155;30.319
2017;1;CUIDADO PERSONAL Y DEL HOGAR;PANAMÁ;149.42852;91.7527
2017;1;CUIDADO PERSONAL Y DEL HOGAR;PERÚ;648.424025;281.907116
2017;1;CUIDADO PERSONAL Y DEL HOGAR;REPÚBLICA DOMINICANA;15;1
